county,you,he,she,it,we,they,me,him,her,us,them,mine,yours,his,hers,its,ours,theirs
"missouri,jefferson",23964.21,2375.93,1700.42,12598.2,4068.46,2340.4,11783.72,917.52,1360.49,796.32,1287.85,273.2,126.34,904.5,10.27,934.11,12.63,14.21
"missouri,johnson",18862.86,2134.93,1740.66,12599.65,3663.81,2363.2,10801.62,856.29,1452.59,763.52,1071.13,256.95,100.09,897.18,9.15,1008.26,18.31,9.77
"missouri,knox",17918.25,1711.11,1291.41,9620.97,2905.66,2292.24,9330.41,548.85,1194.55,548.85,968.55,193.71,64.57,742.56,0,1129.98,0,0
"missouri,laclede",19607.21,2489.06,1737.64,11790.74,3941.99,2210.21,10000.26,936.33,1373.68,754.35,1100.7,217.21,117.41,1042,14.68,707.39,8.81,5.87
"missouri,lafayette",22454.83,2408.01,1718.94,12403.33,4355.4,2261.96,11141.28,906.28,1254.56,823.89,1202.13,265.89,172.27,1007.4,14.98,790.19,14.98,3.75
"missouri,lawrence",21459.9,2871.73,1408.16,13036.15,4390.73,2750.82,9396.1,1153.73,1123.5,884.19,1347.7,254.43,90.69,1143.65,7.56,453.43,10.08,7.56
"missouri,lewis",18970.94,1999.27,1846.01,13988.09,3678.39,2407.98,10183.68,725.46,1314.68,701.62,1178.45,279.29,112.39,923,6.81,793.58,6.81,3.41
"missouri,lincoln",24410.21,2198.66,2063.47,12562.74,4228.96,2214.64,13340.69,938.95,1553.44,738.62,1154.02,326.91,130.27,816.05,7.37,822.2,6.14,12.29
"missouri,linn",23057.78,2396.81,1843.7,13516.63,3894.82,1820.65,10716.51,841.19,1451.91,852.71,1509.53,230.46,126.75,668.34,11.52,311.12,11.52,0
"missouri,livingston",20260.08,2942.99,1789.39,10598.69,3709.87,2025.35,8776.53,1074.94,1297.8,701.34,904.53,294.95,72.1,1297.8,0,603.02,39.33,13.11
"missouri,macon",25040.63,1894.24,1894.24,12428.66,4607.28,2114.22,11512.09,855.46,1442.07,867.68,1295.42,293.3,146.65,708.81,0,537.72,12.22,12.22
"missouri,madison",24442.03,4110.55,2055.28,13910.34,4404.16,2987.17,13242.27,1621.24,1672.31,714.88,1480.82,310.63,102.12,1029.77,4.25,897.85,21.28,8.51
"missouri,maries",24807.18,3148.44,2007.4,13967.25,3359.75,2937.14,11178.02,1288.96,1711.57,802.96,1183.31,295.83,147.91,1098.79,0,380.35,42.26,0
"missouri,marion",17971.99,1940.72,1349.48,12912.57,3876.93,2175.41,9225.2,762.75,1227.62,839.48,1200.54,203.1,94.78,965.85,4.51,762.75,18.05,9.03
"missouri,mcdonald",21608.1,2252.2,1436.19,12370.8,4580.57,2034.6,11587.42,761.62,979.22,1142.42,1120.66,326.41,184.96,826.9,10.88,652.81,21.76,10.88
"missouri,mercer",26321.97,3008.23,799.06,14618.1,4230.32,2632.2,11844.89,1363.1,705.05,846.06,1363.1,846.06,94.01,1081.08,0,1222.09,0,0
"missouri,miller",26636.33,2239.44,1787.97,11384.92,3714.51,1913.13,12113.52,880.58,1635.99,777.77,1166.65,308.43,107.28,826.94,4.47,835.88,8.94,4.47
"missouri,mississippi",21437.48,3138.51,3205.02,13439.48,4273.36,3737.11,13086.13,1159.79,1874.79,706.68,1696.04,336.71,103.92,1018.46,16.63,927,8.31,20.79
"missouri,moniteau",24278.91,2616.09,1775.2,13027.06,3790.66,2135.58,11064.99,974.36,1227.96,800.84,1308.04,186.86,120.13,1107.83,0,640.67,0,13.35
"missouri,monroe",20798.04,2917.37,1893.94,12516.47,3387.92,2846.79,11563.62,1341.05,1388.11,682.29,1493.98,388.2,152.93,894.03,11.76,729.34,23.53,23.53
"missouri,montgomery",21256.91,2961.16,1559.9,12333.76,5063.06,2485.26,10311.19,1150.09,1546.68,1295.51,978.24,317.27,185.07,1216.19,13.22,700.63,0,0
"missouri,morgan",20778.25,2558.64,1513.86,12484.01,3379.53,2089.55,10511.73,1087.42,1279.32,629,1002.13,266.52,95.95,1012.79,10.66,724.95,42.64,10.66
"missouri,new madrid",23587.82,2816.76,2719.32,12352.5,4251.2,3127.22,12814.79,1022.01,1842.34,763.67,1404.98,380.7,167.69,974.42,9.06,654.9,20.39,9.06
"missouri,newton",20380.34,2514.85,1743.45,12911.44,3741.85,2363.53,10906.47,957.26,1356.93,717.12,1184.23,243.43,110.2,988.51,3.29,559.22,18.09,9.87
"missouri,nodaway",19506.59,2213.97,1618.02,13365.28,3784.31,2326.21,9864.04,810.5,1346.86,800.57,1136.29,245.34,101.31,1039.94,6.95,586.02,18.87,8.94
"missouri,oregon",17882.85,2994.87,2217.36,13966.48,4290.73,2361.34,10021.31,1123.08,1151.88,835.11,1007.89,287.97,57.59,633.53,28.8,575.94,57.59,0
"missouri,osage",20737.78,2016.85,1382.52,13028.2,4521.65,2423.47,10539.67,553.01,1073.48,520.48,1317.46,390.36,48.8,878.31,0,780.72,0,16.27
"missouri,ozark",21652.3,2252.32,1621.67,11351.69,3603.71,1591.64,10841.17,570.59,1261.3,600.62,1111.14,210.22,90.09,780.8,0,330.34,0,0
"missouri,pemiscot",19752.83,3020.41,2994.28,11825.57,3811.22,3023.89,13783.43,1102.61,1950.9,562.62,1334.27,343.15,144.57,958.03,13.94,1214.09,15.68,12.19
"missouri,perry",19978.87,2293.91,1894.14,13630.18,3883.46,2465.23,10860.36,932.79,1399.19,618.69,1332.56,361.69,152.29,809.05,0,799.54,0,9.52
"missouri,pettis",23002.35,2147.64,1646.05,13544.61,3791.93,2560.92,10858.3,791.24,1326.38,704.69,1273.39,349.7,113.03,907.8,14.13,770.04,22.96,12.36
"missouri,phelps",20539.1,2185.22,1580.84,12879.02,4165.7,2362.4,9223.2,887.87,1582.81,1112.3,1165.45,255.93,112.21,925.27,1.97,653.6,23.62,19.69
"missouri,pike",22900.65,2037.27,1739.86,12312.82,3308.7,2029.83,9100.78,929.41,1286.3,698.92,1122.73,208.19,148.71,944.28,7.43,1167.34,7.43,7.43
"missouri,platte",18710.77,2388.97,1625.1,11509.89,3850.44,2436.61,9341.71,843.41,1302.4,807.78,1113.91,231.56,84.09,1050.53,9.94,619.72,17.4,9.53
"missouri,polk",22045.24,2535.87,1664.16,13848.23,4252.04,2615.12,10118.72,874.18,1319.94,1025.24,1245.65,230.31,133.73,1025.24,7.43,629.01,14.86,22.29
"missouri,pulaski",21735.52,2218.84,2113.24,13431.58,3829.88,2796.14,12072.23,878.86,1663.25,725.73,1306.55,373.72,116.16,931.66,9.39,916.4,17.01,11.15
"missouri,putnam",24786.87,1133.4,1231.95,10545.51,3991.52,2611.74,6652.54,542.06,985.56,640.62,689.89,443.5,0,739.17,0,1182.67,0,0
"missouri,ralls",21695.71,2301.28,2417.07,13011.64,4255.2,2938.11,12881.38,1085.51,1794.71,622.36,1722.34,419.73,130.26,781.57,14.47,260.52,14.47,57.89
"missouri,randolph",21988.39,2798.97,1933.22,13014.3,3810.58,2975.85,9756.07,1027.12,1371.56,1061.25,1325.01,294.79,108.61,977.47,15.52,974.37,9.31,3.1
"missouri,ray",25772.61,2287.81,1723.23,12673.53,3813.01,2228.82,13179.13,1002.76,1352.46,779.46,1327.18,471.89,105.33,863.72,0,530.87,21.07,0
"missouri,reynolds",24870.22,2333.28,1700.22,13909.24,4431.42,2025.79,12552.68,886.28,1392.73,614.97,1483.17,470.27,180.87,868.2,18.09,180.87,18.09,54.26
"missouri,ripley",22197.13,2504.14,1954.1,12520.72,3915.44,2077.14,12853.64,839.54,1433.01,607.94,1317.21,405.3,79.61,767.16,14.47,521.09,7.24,0
"missouri,saline",21731.74,2785.91,1975.61,13266.96,3975.61,2773.72,10665.33,970.19,1458,788.62,1315.72,266.94,132.79,1009.49,12.2,789.97,21.68,10.84
"missouri,schuyler",18638.99,2704.48,1900.45,9940.79,2923.76,1973.54,9136.76,1461.88,1315.69,657.85,511.66,365.47,146.19,1096.41,0,1096.41,0,0
"missouri,scotland",23114.24,1712.17,1331.68,9416.91,3804.81,1712.17,8180.35,760.96,2568.25,1046.32,1712.17,95.12,190.24,760.96,0,1807.29,0,0
"missouri,scott",25334.84,2750,2798.55,12109.03,4170.24,3065.61,13475.2,974.42,1803.17,709.57,1521.77,366.37,136.84,975.52,12.14,1045.04,16.55,5.52
"missouri,shannon",27553.47,1590.56,1810.8,13580.97,4159.94,2153.38,12259.58,905.4,1150.1,807.52,1199.04,391.52,146.82,587.28,0,269.17,48.94,0
"missouri,shelby",19405.03,2623.11,1460.59,11148.21,3696.2,1818.29,9478.96,745.2,1132.7,506.74,1192.32,119.23,119.23,864.43,0,894.24,59.62,0
"missouri,st charles",21769.84,2241.36,1828.77,12272.77,3929.94,2363.23,12054.84,868.55,1449.12,728.57,1145.44,286.22,110.45,923.99,8.34,879.53,12.3,12.3
"missouri,st clair",20734.69,3125.93,1738.68,12966.11,4568.66,1831.16,10043.65,1313.26,1627.7,665.88,1165.29,203.46,92.48,1313.26,0,906.33,18.5,0
"missouri,st francois",29700.38,2017.57,1700.68,12806.68,3191.36,2077.57,17241.83,785.03,1323.8,650.02,1100.66,279.38,96.88,790.65,6.25,823.78,11.88,9.38
"missouri,st louis",17343.83,2811.54,2236.35,11390.67,3721.57,3025.42,10248.8,1033.55,1675.04,783.49,1293.41,216.81,105.53,1155.02,10.35,859.32,13.18,11.12
"missouri,st louis city",15080.13,2628.16,2123.41,10501.26,3811.03,2921.37,8673.74,984.72,1725.78,840.8,1223.71,202.17,113.8,1132.67,12.72,991.42,17.41,8.7
"missouri,ste genevieve",22442.75,1889.3,2811.06,14218.75,3870.12,2333.84,11035.06,771.41,1961.21,751.8,1176.72,339.94,163.43,706.03,13.07,438,13.07,26.15
"missouri,stoddard",23379.87,2041.91,1930.24,13221.37,4370.96,2249.29,10857.22,829.53,1397.43,737,1349.58,398.81,111.67,797.62,3.19,749.76,22.33,22.33
"missouri,stone",22867.89,2768.18,1634.76,12318.27,4577.31,2416.32,9824.1,1040.02,1295.35,803.37,1264.21,320.72,112.1,1111.63,21.8,563.6,34.25,15.57
"missouri,sullivan",21994.67,1720.25,1064.92,10444.4,2908.05,1925.05,9584.27,901.09,1023.96,409.58,983,81.92,163.83,491.5,0,655.34,0,0
"missouri,taney",19960.63,2232.39,1547.62,11508.25,4176.5,2052.34,10175.12,896.3,1344.94,854.98,1098.98,234.16,94.45,917.95,11.81,646.4,14.76,8.86
"missouri,texas",28954.92,3649.93,1213.62,16999.81,3867.3,1702.7,19327.43,824.18,1304.19,579.64,1005.32,208.31,135.85,652.1,18.11,1104.94,9.06,9.06
"missouri,vernon",22573.42,1918.54,2190.67,13021.56,4551.42,2381.16,10327.44,748.37,1367.47,911.64,1449.11,306.15,108.85,782.38,20.41,782.38,6.8,6.8
"missouri,warren",24185.8,2441.9,1682.81,13405.31,4367.07,2448.76,12406.14,921.43,1486.18,754.52,1175.22,283.52,130.33,914.57,0,916.86,25.15,18.29
"missouri,washington",22148.14,2685.28,2088.55,14771.19,3822.52,2166.38,11234.06,994.55,1599.92,791.31,1297.24,389.17,142.7,942.66,21.62,856.17,12.97,8.65
"missouri,wayne",24595.17,2515.41,1671.24,14265.42,4597.33,2663.72,12970.64,1140.78,1505.83,832.77,1380.34,319.42,96.97,935.44,11.41,268.08,28.52,11.41
"missouri,webster",20183.3,2545.26,1806.62,12665.14,4027.25,2300.61,11470.13,964.47,1411.42,964.47,1359.67,381.08,174.07,1105.61,9.41,776.28,14.11,23.52
"missouri,worth",6887.71,1281.43,480.54,6567.35,1601.79,1121.26,4004.49,961.08,320.36,320.36,480.54,0,0,1121.26,0,480.54,0,0
"missouri,wright",18904.2,2034.97,2133.21,12771.21,4069.95,2329.69,9964.35,828.02,1656.05,856.09,1220.98,392.96,182.45,842.06,0,828.02,0,28.07
"montana,beaverhead",21732.78,2153.28,1153.54,12765.89,3937.43,2137.9,7736.44,1076.64,953.6,892.07,984.36,261.47,169.19,968.98,0,446.04,30.76,0
"montana,big horn",14390.87,2181.66,1769.57,10439.65,3490.66,2205.9,9688.18,896.9,1341.32,662.58,1074.67,371.69,80.8,1106.99,24.24,1300.91,8.08,0
"montana,blaine",19427.33,2078.05,1063.19,12770.33,3056.66,2766.7,9713.66,1135.68,1341.07,724.9,1413.56,302.04,108.73,990.7,0,724.9,0,12.08
"montana,broadwater",21673.89,1917.31,1083.69,12670.89,4001.33,1417.14,8169.39,500.17,1250.42,750.25,666.89,166.72,250.08,833.61,0,666.89,0,0
"montana,carbon",16041.52,1925.92,1315.26,10028.89,3734.41,1479.67,8619.68,657.63,1103.88,563.68,1080.4,305.33,70.46,915.99,0,258.36,0,0
"montana,carter",18630.14,1095.89,547.95,9315.07,3287.67,4383.56,5479.45,0,1095.89,1095.89,0,0,0,547.95,0,0,0,0
"montana,cascade",19326.43,2075.65,1594.68,12454.9,3471.25,2557.61,9169.93,752.99,1233.96,580.51,1214.25,249.35,114.33,873.23,4.93,528.28,19.71,17.74
"montana,chouteau",14504.65,1870.1,1550.81,11859.15,2827.95,2691.11,11129.36,775.41,1778.87,912.24,1368.36,228.06,0,1185.91,45.61,729.79,0,0
"montana,custer",14414.27,1693.48,1319.34,10515.33,3268.81,1752.56,6360.4,590.75,945.2,708.9,787.66,118.15,98.46,630.13,0,689.21,39.38,0
"montana,daniels",17772.21,2286.05,1069.28,12352.05,2507.28,2839.13,8886.1,884.92,958.67,553.08,958.67,147.49,73.74,921.79,0,1622.36,0,0
"montana,dawson",18629.71,2629.57,1524.64,13944.44,3528.94,3845.86,8359.82,693.8,1010.72,633.84,1387.59,351.18,119.92,1062.11,8.56,1361.9,59.96,25.7
"montana,deer lodge",19199.51,2658.05,944.6,11708.62,3778.39,2394.45,7249.24,1076.4,1076.4,856.73,944.6,65.9,131.8,1911.16,0,856.73,0,0
"montana,fallon",10642.6,471.51,404.15,5253.94,1414.52,1145.09,4917.15,336.79,471.51,202.07,269.43,67.36,202.07,606.22,0,0,67.36,0
"montana,fergus",15218.71,2049.32,1982.13,12060.74,3964.26,2788.42,7491.77,1041.46,1243.03,806.29,1075.05,235.17,100.79,739.1,0,436.74,100.79,0
"montana,flathead",16270.37,2680.09,1343.73,12342.4,4178.65,2781.46,7290.05,927.15,1089.36,938.21,1174.15,261.74,110.59,1253.41,7.37,510.58,18.43,12.9
"montana,gallatin",16753.2,1939.23,1293.13,12602.21,3593.88,2034.71,8221.33,669.27,1021.52,736.02,936.24,205.79,102.89,1059.53,4.63,469.98,22.25,5.56
"montana,garfield",9138.38,652.74,1212.23,6807.16,1305.48,932.49,5315.18,279.75,839.24,186.5,93.25,0,93.25,559.49,0,1025.74,0,0
"montana,glacier",15666.15,1230.22,1672.34,10495.36,2921.78,1768.45,7804.24,346,768.89,480.56,845.78,134.56,57.67,672.78,0,884.22,0,0
"montana,golden valley",765.7,0,0,765.7,255.23,510.46,765.7,255.23,255.23,0,0,0,0,0,0,510.46,0,0
"montana,granite",17222.72,751.43,781.49,11842.5,1863.54,1743.31,9948.9,270.51,721.37,661.26,751.43,90.17,360.69,541.03,30.06,450.86,30.06,0
"montana,hill",21148.18,2082.42,1679.16,13869.61,3629.37,2022.93,11079.82,753.64,1242.84,594.98,1150.29,191.72,112.39,872.63,13.22,542.09,6.61,19.83
"montana,jefferson",22061.3,1328.54,1646.64,13472.55,4397.29,1889.9,9936,542.64,1272.41,636.2,898.17,261.97,130.98,692.34,0,280.68,0,18.71
"montana,judith basin",14572.77,995.65,543.09,9503.98,3711.08,1810.28,7965.24,724.11,181.03,271.54,633.6,181.03,0,814.63,0,90.51,0,0
"montana,lake",18198,2706.71,1527.62,11976.27,3789.4,2209.86,8261.03,1023.36,1208.75,726.73,1045.61,155.73,59.33,1327.4,7.42,1312.57,0,22.25
"montana,lewis and clark",17962.52,1914.33,1229.86,11415.08,3348.71,2086.13,8191.8,1213.5,1131.69,725.37,970.8,166.34,98.17,929.89,2.73,526.3,13.63,2.73
"montana,liberty",17040.04,1429.93,953.29,11796.95,2264.06,1072.45,8341.28,834.13,476.64,357.48,595.81,238.32,0,1429.93,0,1906.58,0,0
"montana,lincoln",21952.34,1662.06,1365.85,11568.59,3159.56,2057,10828.07,592.42,1201.29,724.07,970.91,312.67,148.1,855.71,16.46,263.3,16.46,0
"montana,madison",16142.56,1692.25,1309.65,11124.68,4296.84,1751.11,6901.42,515.03,853.48,927.06,1015.35,176.58,103.01,691.61,14.71,382.6,14.71,0
"montana,mccone",13286.28,1245.59,830.39,5812.75,1453.19,2491.18,4359.56,1453.19,415.2,622.79,1453.19,0,207.6,830.39,0,622.79,0,0
"montana,meagher",12593.64,868.53,1194.22,8359.57,1737.05,1302.79,5862.56,325.7,651.39,434.26,0,542.83,108.57,217.13,0,0,0,0
"montana,mineral",15343.36,2035.85,1340.68,11569.59,4121.36,2085.51,8342.02,645.51,1439.99,844.13,1142.06,49.66,148.97,794.48,0,844.13,0,0
"montana,missoula",17798.23,2101.06,1516.51,12401.14,3596.29,2231.81,8395.13,843.01,1242.09,810.32,1074.1,203.72,91.98,1104.5,10.64,573.16,19.76,7.6
"montana,musselshell",20855.06,1638.61,1042.75,11917.18,4468.94,1936.54,5809.62,893.79,893.79,595.86,893.79,595.86,0,1489.65,0,1489.65,148.97,0
"montana,park",14996.92,1886.85,1160.06,11027.56,4402.64,2040.59,7337.73,461.23,936.43,922.46,684.86,139.77,83.86,894.5,0,908.48,0,0
"montana,petroleum",16620.5,2770.08,0,2770.08,0,0,2770.08,0,0,0,0,0,0,0,0,0,0,0
"montana,phillips",17601.81,936.79,1627.06,13903.95,3648.55,2021.5,7790.16,690.27,1183.32,493.05,788.88,197.22,0,394.44,0,197.22,0,0
"montana,pondera",23101.63,1729.53,1276.56,11694.94,4612.09,1606,12271.45,658.87,1276.56,658.87,1029.48,370.61,123.54,494.15,0,452.97,41.18,82.36
"montana,powder river",24523.01,2479.25,1832.49,14120.94,4473.43,2640.94,7976.72,970.14,1509.11,1077.93,1616.9,215.59,161.69,808.45,53.9,53.9,0,0
"montana,powell",13890.32,1903.49,1028.91,9208.77,4475.77,2160.72,6842.27,668.79,1183.25,823.13,1543.37,102.89,102.89,617.35,0,411.56,0,0
"montana,prairie",12192.93,4662.01,1255.15,9144.7,6275.78,5199.93,4841.31,717.23,717.23,896.54,1972.39,537.92,179.31,1075.85,0,179.31,0,0
"montana,ravalli",22554.63,3669.77,1594.36,14816.51,3349.06,3284.92,9520.32,1786.78,1434,806.34,1493.56,394.01,91.63,1241.58,22.91,700.97,9.16,32.07
"montana,richland",22309.21,2186.16,1603.18,13574.99,3393.75,2498.46,9650.32,905.69,1301.28,707.9,1332.51,270.67,62.46,926.51,0,655.85,10.41,10.41
"montana,roosevelt",16401.87,2949.46,1634.02,12630.26,3237.21,2805.58,9012.81,1233.22,1654.57,513.84,904.36,328.86,123.32,1027.69,20.55,801.6,10.28,20.55
"montana,rosebud",18806.59,1903.88,1207.34,11574.18,2937.08,1683.31,7847.69,1021.59,1126.07,545.62,870.68,313.44,69.65,870.68,23.22,998.38,0,0
"montana,sanders",14602.77,2815.66,2153.15,13857.45,2815.66,2373.99,8032.9,1131.78,1656.27,579.69,1186.99,276.05,55.21,1131.78,0,386.46,0,0
"montana,sheridan",18265.9,1676.3,1040.46,9421.97,2832.37,2023.12,7803.47,462.43,1387.28,173.41,982.66,57.8,173.41,693.64,0,404.62,0,0
"montana,silver bow",24510.86,2078.95,1604.21,13749.39,3919.4,2481.68,10198.99,688.48,1444.46,782.98,1059.72,294.74,135,875.23,13.5,344.24,27,6.75
"montana,stillwater",12273.8,1447.68,629.43,9567.27,3398.9,1227.38,5538.95,597.95,881.2,503.54,818.25,125.89,94.41,849.73,31.47,723.84,0,62.94
"montana,sweet grass",13468.5,1013.76,820.66,7241.13,3861.94,1448.23,4634.32,337.92,1013.76,820.66,241.37,96.55,0,289.64,0,434.47,0,0
"montana,teton",15260.55,1811.87,1097.33,12734.14,3138.88,2705.05,7910.99,459.35,1122.85,918.7,1097.33,153.12,25.52,765.58,25.52,408.31,0,25.52
"montana,toole",13878.95,3033.34,543.71,13621.41,3433.97,3176.42,7039.63,915.73,515.1,744.03,1058.81,200.31,28.62,1058.81,0,257.55,0,0
"montana,treasure",19912.02,1620.75,1852.28,9029.87,4167.63,2315.35,7409.12,1157.67,1620.75,231.53,1620.75,231.53,0,1389.21,0,1157.67,0,0
"montana,valley",16982.73,3539,3271.9,11485.04,3783.83,2025.46,9303.77,1558.05,2181.27,868.06,1023.86,222.58,66.77,1357.73,0,779.02,0,0
"montana,wheatland",10805.5,2104.97,1683.97,9402.19,3367.95,1262.98,5893.91,561.33,420.99,701.66,420.99,561.33,0,420.99,0,0,0,0
"montana,wibaux",17535.54,2369.67,1184.83,19668.25,4265.4,1658.77,9478.67,236.97,473.93,236.97,947.87,0,473.93,1184.83,0,236.97,0,0
"montana,yellowstone",18926.87,2279.32,1558.83,12781.98,3377.1,2422.38,8963.84,865.03,1281.61,735.31,1101.49,275,120.08,1032.55,8.15,578.17,20.01,14.08
"montana,yellowstone national",18926.87,2279.32,1558.83,12781.98,3377.1,2422.38,8963.84,865.03,1281.61,735.31,1101.49,275,120.08,1032.55,8.15,578.17,20.01,14.08
"nebraska,adams",19868.33,2234.41,1682.56,11875.77,3768.45,2259.72,10554.37,880.94,1339.97,767.87,1076.7,244.71,104.63,992.32,6.75,669.99,25.31,6.75
"nebraska,antelope",23322.95,1843.54,1672.05,12747.59,4330.18,2115.07,10446.74,928.92,1714.92,757.42,1028.95,300.11,85.75,743.13,14.29,971.79,14.29,0
"nebraska,arthur",11816.7,1825.34,1152.85,10279.57,3938.9,1537.13,6436.74,768.57,576.42,768.57,672.5,0,96.07,1633.2,0,576.42,0,0
"nebraska,banner",25082.47,2461.12,2094.57,13195.79,6650.26,1675.66,12096.14,1099.65,2146.93,1413.84,1047.29,628.37,52.36,628.37,52.36,366.55,52.36,0
"nebraska,blaine",15183.09,1786.25,893.12,9824.35,4465.61,3274.78,5656.44,893.12,1190.83,2083.95,893.12,297.71,0,1488.54,0,1190.83,0,0
"nebraska,boone",19312.17,2176.26,2193.4,14000.03,3684.22,1627.91,10881.3,942.48,1747.86,651.16,925.34,274.17,68.54,1011.02,0,599.76,34.27,17.14
"nebraska,box butte",23940.98,1927.42,1750.92,12348.21,3791.3,2110.99,10201.92,635.41,1277.89,1066.08,1150.81,317.71,98.84,642.47,0,593.05,35.3,14.12
"nebraska,boyd",16299.43,905.52,804.91,8250.33,3320.25,1710.43,8954.62,804.91,603.68,301.84,603.68,503.07,0,1006.14,0,1207.37,0,0
"nebraska,brown",15715.82,1567.76,917.71,8374.12,3556.13,1606,7188.74,420.62,688.28,458.86,955.95,191.19,38.24,841.24,0,955.95,38.24,0
"nebraska,buffalo",19763.92,2030.44,1602.1,12716.07,3871.67,2224.9,10249.42,813.75,1279.75,825.14,1090.55,255.78,116.5,939.89,4.38,670.1,14.02,16.64
"nebraska,burt",20229.15,1796.91,1259.69,13152.65,3982.85,2352.66,9669.98,741,1139.28,592.8,1361.58,250.09,92.62,907.72,0,657.63,18.52,0
"nebraska,butler",21637.75,2587.35,1846.62,12655.06,4287.9,2149.17,11382.25,1043.29,1450.17,876.36,1189.35,239.96,187.79,1032.85,0,876.36,10.43,10.43
"nebraska,cass",20244.74,2373.82,1963.4,12952.56,4271.55,2042.2,10142.07,860.22,1575.98,909.47,1178.7,236.4,85.36,876.64,0,686.21,13.13,6.57
"nebraska,cedar",18555.72,3032.9,1100.55,10583.16,4376.59,2009.14,8113.33,998.17,1151.73,729.43,1138.94,268.74,76.78,1254.11,0,908.59,25.59,12.8
"nebraska,chase",11369.12,2306,1287.07,9277.63,3539.44,2413.26,6328.1,643.53,858.05,858.05,1072.56,268.14,0,697.16,0,858.05,0,0
"nebraska,cherry",18385.91,1998.95,1647.48,9840.96,3404.8,1713.38,10785.52,900.62,1449.79,549.16,593.09,285.56,87.87,702.93,0,1361.92,0,0
"nebraska,cheyenne",23404.29,2306.51,1522.6,12640.58,4070.31,2381.89,11208.43,1092.95,1266.32,723.61,1100.49,354.27,128.14,874.36,15.07,776.37,45.23,0
"nebraska,clay",22211.83,1621.07,1527.55,11908.66,3366.85,2447.2,10069.36,685.84,919.65,654.66,1028.76,280.57,140.28,935.24,15.59,717.01,15.59,0
"nebraska,colfax",21319.52,2980.15,1856.86,12379.08,3931.5,2051.72,12665.63,1134.75,1341.07,848.2,1100.36,263.63,114.62,928.43,22.92,1249.37,11.46,22.92
"nebraska,cuming",16468.81,2663.1,1722.4,12520.54,4147.01,2292.12,10148.92,1046.69,1616.41,808.2,1271.93,158.99,119.24,1006.94,0,953.95,26.5,39.75
"nebraska,custer",20191.27,1757.87,1048.27,12224.43,3951.17,2854.52,8692.57,854.74,806.36,548.33,1064.4,193.53,16.13,951.5,0,1032.14,16.13,16.13
"nebraska,dakota",20937.88,2350.99,2297.64,12806.59,3951.33,2312.88,12326.49,1097.38,1867.07,647.76,1291.71,331.5,133.36,800.17,3.81,1108.81,22.86,3.81
"nebraska,dawes",23205.07,1993.39,1532.58,13548.8,3899.51,2297.12,10693.11,750.58,1288.2,750.58,1152.05,275.79,94.26,715.67,0,583.01,10.47,13.96
"nebraska,dawson",19697.68,2435.42,1966.03,12578.49,3738.17,2078.27,11653.3,1115.67,1483.02,877.57,1061.25,309.53,85.04,891.17,13.61,1051.04,13.61,3.4
"nebraska,deuel",17765.42,1208.53,1087.68,11360.2,4532,2235.78,8157.59,604.27,845.97,966.83,966.83,241.71,241.71,543.84,0,1027.25,0,0
"nebraska,dixon",20940.94,2102.1,1321.32,14514.51,3723.72,2342.34,10170.17,700.7,1121.12,660.66,1161.16,280.28,160.16,740.74,0,440.44,20.02,20.02
